pollinatorFamily,pollinatorName,plantFamily,plantName
Apidae,Bombus soroeensis,Lamiaceae,Salvia pratensis
Apidae,Bombus soroeensis,Lamiaceae,Salvia verticillata
Apidae,Bombus soroeensis,Lamiaceae,Stachys palustris
Apidae,Bombus soroeensis,Lamiaceae,Teucrium chamaedrys
Apidae,Bombus soroeensis,Lamiaceae,Thymus praecox
Apidae,Bombus soroeensis,Lamiaceae,Thymus pulegioides
Apidae,Bombus soroeensis,Liliaceae,Lilium martagon
Apidae,Bombus soroeensis,Lythraceae,Lythrum salicaria
Apidae,Bombus soroeensis,Oleaceae,Ligustrum vulgare
Apidae,Bombus soroeensis,Onagraceae,Chamaenerion
Apidae,Bombus soroeensis,Onagraceae,Chamaenerion angustifolium
Apidae,Bombus soroeensis,Orchidaceae,Dactylorhiza maculata
Apidae,Bombus soroeensis,Orobanchaceae,Bartsia alpina
Apidae,Bombus soroeensis,Orobanchaceae,Euphrasia nemorosa
Apidae,Bombus soroeensis,Orobanchaceae,Melampyrum nemorosum
Apidae,Bombus soroeensis,Orobanchaceae,Melampyrum pratense
Apidae,Bombus soroeensis,Orobanchaceae,Odontites vernus
Apidae,Bombus soroeensis,Orobanchaceae,Odontites vulgaris
Apidae,Bombus soroeensis,Orobanchaceae,Rhinanthus alectorolophus
Apidae,Bombus soroeensis,Orobanchaceae,Rhinanthus freynii
Apidae,Bombus soroeensis,Orobanchaceae,Rhinanthus glacialis
Apidae,Bombus soroeensis,Orobanchaceae,Rhinanthus minor
Apidae,Bombus soroeensis,Papaveraceae,Fumaria officinalis
Apidae,Bombus soroeensis,Plantaginaceae,Linaria vulgaris
Apidae,Bombus soroeensis,Plantaginaceae,Plantago lanceolata
Apidae,Bombus soroeensis,Plantaginaceae,Veronica arvensis
Apidae,Bombus soroeensis,Plantaginaceae,Veronica chamaedrys
Apidae,Bombus soroeensis,Plantaginaceae,Veronica longifolia
Apidae,Bombus soroeensis,Plantaginaceae,Veronica urticifolia
Apidae,Bombus soroeensis,Poaceae,Dactylis glomerata
Apidae,Bombus soroeensis,Polygalaceae,Polygaloides chamaebuxus
Apidae,Bombus soroeensis,Polygonaceae,Rumex acetosa
Apidae,Bombus soroeensis,Primulaceae,Lysimachia nemorum
Apidae,Bombus soroeensis,Primulaceae,Soldanella alpina
Apidae,Bombus soroeensis,Ranunculaceae,Aconitum napellus
Apidae,Bombus soroeensis,Ranunculaceae,Ranunculus acris
Apidae,Bombus soroeensis,Ranunculaceae,Ranunculus repens
Apidae,Bombus soroeensis,Rosaceae,Dryas octopetala
Apidae,Bombus soroeensis,Rosaceae,Filipendula ulmaria
Apidae,Bombus soroeensis,Rosaceae,Fragaria ananassa
Apidae,Bombus soroeensis,Rosaceae,Geum rivale
Apidae,Bombus soroeensis,Rosaceae,Potentilla erecta
Apidae,Bombus soroeensis,Rosaceae,Rosa canina
Apidae,Bombus soroeensis,Rubiaceae,Galium album
Apidae,Bombus soroeensis,Rubiaceae,Galium mollugo subsp. mollugo
Apidae,Bombus soroeensis,Viburnaceae,Sambucus
Apidae,Bombus soroeensis,Violaceae,Viola hirta
Apidae,Bombus sp.,Asteraceae,Helianthus annuus
Apidae,Bombus sp.,Brassicaceae,Brassica napus
Apidae,Bombus sp.,Brassicaceae,Brassica rapa
Apidae,Bombus sp.,Rosaceae,Malus domestica
Apidae,Bombus sp.,Rosaceae,Pyrus communis
Apidae,Bombus sporadicus,Apiaceae,Angelica sylvestris
Apidae,Bombus sporadicus,Asteraceae,Cirsium palustre
Apidae,Bombus sporadicus,Caryophyllaceae,Silene dioica
Apidae,Bombus sporadicus,Onagraceae,Chamaenerion angustifolium
Apidae,Bombus sporadicus,Plantaginaceae,Veronica longifolia
Apidae,Bombus sporadicus,Rosaceae,Filipendula ulmaria
Apidae,Bombus subterraneus,Apiaceae,Anthriscus sylvestris
Apidae,Bombus subterraneus,Asteraceae,Arctium lappa
Apidae,Bombus subterraneus,Asteraceae,Arctium tomentosum
Apidae,Bombus subterraneus,Asteraceae,Centaurea cyanus
Apidae,Bombus subterraneus,Asteraceae,Centaurea jacea
Apidae,Bombus subterraneus,Asteraceae,Centaurea scabiosa
Apidae,Bombus subterraneus,Asteraceae,Cirsium acaule
Apidae,Bombus subterraneus,Asteraceae,Cirsium arvense
Apidae,Bombus subterraneus,Asteraceae,Cirsium palustre
Apidae,Bombus subterraneus,Asteraceae,Hieracium
Apidae,Bombus subterraneus,Asteraceae,Solidago virgaurea
Apidae,Bombus subterraneus,Asteraceae,Sonchus arvensis
Apidae,Bombus subterraneus,Boraginaceae,Echium vulgare
Apidae,Bombus subterraneus,Campanulaceae,Campanula patula
Apidae,Bombus subterraneus,Caprifoliaceae,Knautia arvensis
Apidae,Bombus subterraneus,Caryophyllaceae,Viscaria vulgaris
Apidae,Bombus subterraneus,Ericaceae,Erica cinerea
Apidae,Bombus subterraneus,Fabaceae,Galega orientalis
Apidae,Bombus subterraneus,Fabaceae,Lathyrus oleraceus
Apidae,Bombus subterraneus,Fabaceae,Lathyrus pratensis
Apidae,Bombus subterraneus,Fabaceae,Medicago sativa
Apidae,Bombus subterraneus,Fabaceae,"Medicago × varia"
Apidae,Bombus subterraneus,Fabaceae,Trifolium hybridum
Apidae,Bombus subterraneus,Fabaceae,Trifolium medium
Apidae,Bombus subterraneus,Fabaceae,Trifolium pratense
Apidae,Bombus subterraneus,Fabaceae,Trifolium repens
Apidae,Bombus subterraneus,Fabaceae,Vicia cracca
Apidae,Bombus subterraneus,Fabaceae,Vicia faba
Apidae,Bombus subterraneus,Fabaceae,Vicia sepium
Apidae,Bombus subterraneus,Geraniaceae,Geranium palustre
Apidae,Bombus subterraneus,Geraniaceae,Geranium sylvaticum
Apidae,Bombus subterraneus,Hydrophyllaceae,Phacelia tanacetifolia
Apidae,Bombus subterraneus,Hypericaceae,Hypericum
Apidae,Bombus subterraneus,Lamiaceae,Ballota nigra
Apidae,Bombus subterraneus,Lamiaceae,Lamium
Apidae,Bombus subterraneus,Lamiaceae,Lamium album
Apidae,Bombus subterraneus,Lamiaceae,Lamium flexuosum subsp. flexuosum
Apidae,Bombus subterraneus,Lamiaceae,Origanum vulgare
Apidae,Bombus subterraneus,Lamiaceae,Prunella vulgaris
Apidae,Bombus subterraneus,Orobanchaceae,Melampyrum nemorosum
Apidae,Bombus subterraneus,Plantaginaceae,Veronica arvensis
Apidae,Bombus subterraneus,Rosaceae,Fragaria ananassa
Apidae,Bombus sylvarum,Apiaceae,Aegopodium podagraria
Apidae,Bombus sylvarum,Asteraceae,Achillea millefolium
Apidae,Bombus sylvarum,Asteraceae,Arctium lappa
Apidae,Bombus sylvarum,Asteraceae,Arctium minus
Apidae,Bombus sylvarum,Asteraceae,Arctium tomentosum
Apidae,Bombus sylvarum,Asteraceae,Carduoideae
Apidae,Bombus sylvarum,Asteraceae,Carduus
Apidae,Bombus sylvarum,Asteraceae,Carduus acanthoides
Apidae,Bombus sylvarum,Asteraceae,Carduus crispus
Apidae,Bombus sylvarum,Asteraceae,Carduus pycnocephalus subsp. pycnocephalus
Apidae,Bombus sylvarum,Asteraceae,Carlina vulgaris
Apidae,Bombus sylvarum,Asteraceae,Centaurea
Apidae,Bombus sylvarum,Asteraceae,Centaurea cyanus
Apidae,Bombus sylvarum,Asteraceae,Centaurea jacea
Apidae,Bombus sylvarum,Asteraceae,Centaurea kerneriana subsp. kerneriana
Apidae,Bombus sylvarum,Asteraceae,Centaurea montana
Apidae,Bombus sylvarum,Asteraceae,Centaurea nigra
Apidae,Bombus sylvarum,Asteraceae,Centaurea phrygia
Apidae,Bombus sylvarum,Asteraceae,Centaurea scabiosa
Apidae,Bombus sylvarum,Asteraceae,Centaurea subtilis
Apidae,Bombus sylvarum,Asteraceae,Centaurea trichocephala
Apidae,Bombus sylvarum,Asteraceae,Cirsium
Apidae,Bombus sylvarum,Asteraceae,Cirsium acaule
Apidae,Bombus sylvarum,Asteraceae,Cirsium arvense
Apidae,Bombus sylvarum,Asteraceae,Cirsium oleraceum
Apidae,Bombus sylvarum,Asteraceae,Cirsium palustre
Apidae,Bombus sylvarum,Asteraceae,Cirsium vulgare
Apidae,Bombus sylvarum,Asteraceae,Crepis tectorum
Apidae,Bombus sylvarum,Asteraceae,Echinops ritro
Apidae,Bombus sylvarum,Asteraceae,Echinops sphaerocephalus
Apidae,Bombus sylvarum,Asteraceae,Helianthus annuus
Apidae,Bombus sylvarum,Asteraceae,Helichrysum arenarium
Apidae,Bombus sylvarum,Asteraceae,Helminthotheca echioides
Apidae,Bombus sylvarum,Asteraceae,Hieracium
Apidae,Bombus sylvarum,Asteraceae,Hypochaeris radicata
Apidae,Bombus sylvarum,Asteraceae,Lophiolepis eriophora
Apidae,Bombus sylvarum,Asteraceae,Onopordum acanthium
Apidae,Bombus sylvarum,Asteraceae,Picris hieracioides
Apidae,Bombus sylvarum,Asteraceae,Scorzoneroides autumnalis
Apidae,Bombus sylvarum,Asteraceae,Senecio gallicus
Apidae,Bombus sylvarum,Asteraceae,Solidago virgaurea
Apidae,Bombus sylvarum,Asteraceae,Sonchus arvensis
Apidae,Bombus sylvarum,Asteraceae,Sonchus oleraceus
Apidae,Bombus sylvarum,Asteraceae,Taraxacum
Apidae,Bombus sylvarum,Asteraceae,Taraxacum officinale
Apidae,Bombus sylvarum,Asteraceae,Tripleurospermum maritimum
Apidae,Bombus sylvarum,Boraginaceae,Anchusa
Apidae,Bombus sylvarum,Boraginaceae,Anchusa officinalis
Apidae,Bombus sylvarum,Boraginaceae,Echium vulgare
Apidae,Bombus sylvarum,Boraginaceae,Symphytum officinale
Apidae,Bombus sylvarum,Brassicaceae,Barbarea vulgaris
Apidae,Bombus sylvarum,Brassicaceae,Brassica napus
Apidae,Bombus sylvarum,Brassicaceae,Brassica rapa
Apidae,Bombus sylvarum,Campanulaceae,Campanula glomerata
Apidae,Bombus sylvarum,Campanulaceae,Campanula patula
Apidae,Bombus sylvarum,Campanulaceae,Campanula rapunculoides
Apidae,Bombus sylvarum,Caprifoliaceae,Knautia arvensis
Apidae,Bombus sylvarum,Caprifoliaceae,Scabiosa columbaria
Apidae,Bombus sylvarum,Caprifoliaceae,Scabiosa ochroleuca
Apidae,Bombus sylvarum,Caprifoliaceae,Scabiosa triandra
Apidae,Bombus sylvarum,Caryophyllaceae,Silene flos-cuculi
Apidae,Bombus sylvarum,Caryophyllaceae,Silene latifolia
Apidae,Bombus sylvarum,Caryophyllaceae,Viscaria vulgaris
Apidae,Bombus sylvarum,Convolvulaceae,Convolvulus arvensis
Apidae,Bombus sylvarum,Cornaceae,Cornus sanguinea
Apidae,Bombus sylvarum,Crassulaceae,Hylotelephium spectabile
Apidae,Bombus sylvarum,Crassulaceae,Hylotelephium telephium
Apidae,Bombus sylvarum,Cucurbitaceae,Bryonia cretica
Apidae,Bombus sylvarum,Fabaceae,Anthyllis vulneraria
Apidae,Bombus sylvarum,Fabaceae,Astragalus asper
Apidae,Bombus sylvarum,Fabaceae,Astragalus glycyphyllos
Apidae,Bombus sylvarum,Fabaceae,Astragalus monspessulanus
Apidae,Bombus sylvarum,Fabaceae,Galega orientalis
Apidae,Bombus sylvarum,Fabaceae,Genista tinctoria
Apidae,Bombus sylvarum,Fabaceae,Hippocrepis comosa
Apidae,Bombus sylvarum,Fabaceae,Lathyrus pratensis
Apidae,Bombus sylvarum,Fabaceae,Lathyrus sylvestris
Apidae,Bombus sylvarum,Fabaceae,Lotus corniculatus
Apidae,Bombus sylvarum,Fabaceae,Lupinus polyphyllus
Apidae,Bombus sylvarum,Fabaceae,Medicago lupulina
Apidae,Bombus sylvarum,Fabaceae,Medicago sativa
Apidae,Bombus sylvarum,Fabaceae,"Medicago × varia"
Apidae,Bombus sylvarum,Fabaceae,Melilotus albus
Apidae,Bombus sylvarum,Fabaceae,Onobrychis viciifolia
Apidae,Bombus sylvarum,Fabaceae,Ononis spinosa
Apidae,Bombus sylvarum,Fabaceae,Securigera varia
Apidae,Bombus sylvarum,Fabaceae,Trifolium arvense
Apidae,Bombus sylvarum,Fabaceae,Trifolium campestre
Apidae,Bombus sylvarum,Fabaceae,Trifolium fragiferum fragiferum
Apidae,Bombus sylvarum,Fabaceae,Trifolium hybridum
Apidae,Bombus sylvarum,Fabaceae,Trifolium medium
Apidae,Bombus sylvarum,Fabaceae,Trifolium pratense
Apidae,Bombus sylvarum,Fabaceae,Trifolium repens
Apidae,Bombus sylvarum,Fabaceae,Vicia cracca
Apidae,Bombus sylvarum,Fabaceae,Vicia faba
Apidae,Bombus sylvarum,Fabaceae,Vicia sativa
Apidae,Bombus sylvarum,Fabaceae,Vicia sepium
Apidae,Bombus sylvarum,Geraniaceae,Erodium cicutarium
Apidae,Bombus sylvarum,Geraniaceae,Geranium palustre
Apidae,Bombus sylvarum,Geraniaceae,Geranium pratense
Apidae,Bombus sylvarum,Geraniaceae,Geranium pyrenaicum
Apidae,Bombus sylvarum,Geraniaceae,Geranium sanguineum
Apidae,Bombus sylvarum,Hydrophyllaceae,Phacelia tanacetifolia
Apidae,Bombus sylvarum,Hypericaceae,Hypericum maculatum
Apidae,Bombus sylvarum,Hypericaceae,Hypericum perforatum
Apidae,Bombus sylvarum,Lamiaceae,Ajuga reptans
Apidae,Bombus sylvarum,Lamiaceae,Ballota nigra
Apidae,Bombus sylvarum,Lamiaceae,Clinopodium vulgare
Apidae,Bombus sylvarum,Lamiaceae,Galeopsis speciosa
Apidae,Bombus sylvarum,Lamiaceae,Galeopsis tetrahit
Apidae,Bombus sylvarum,Lamiaceae,Lamiaceae
Apidae,Bombus sylvarum,Lamiaceae,Lamium
Apidae,Bombus sylvarum,Lamiaceae,Lamium album
Apidae,Bombus sylvarum,Lamiaceae,Lamium flexuosum subsp. flexuosum
Apidae,Bombus sylvarum,Lamiaceae,Lamium purpureum
Apidae,Bombus sylvarum,Lamiaceae,Lavandula
Apidae,Bombus sylvarum,Lamiaceae,Leonotis
Apidae,Bombus sylvarum,Lamiaceae,Mentha arvensis
Apidae,Bombus sylvarum,Lamiaceae,Mentha verticillata
Apidae,Bombus sylvarum,Lamiaceae,Origanum vulgare
Apidae,Bombus sylvarum,Lamiaceae,Prunella grandiflora
Apidae,Bombus sylvarum,Lamiaceae,Prunella vulgaris
Apidae,Bombus sylvarum,Lamiaceae,Salvia pratensis
Apidae,Bombus sylvarum,Lamiaceae,Salvia verticillata
Apidae,Bombus sylvarum,Lamiaceae,Stachys byzantina
Apidae,Bombus sylvarum,Lamiaceae,Stachys officinalis
Apidae,Bombus sylvarum,Lamiaceae,Stachys palustris
Apidae,Bombus sylvarum,Lamiaceae,Stachys recta
Apidae,Bombus sylvarum,Lamiaceae,Teucrium chamaedrys
Apidae,Bombus sylvarum,Lamiaceae,Thymus pulegioides
Apidae,Bombus sylvarum,Malvaceae,Althaea officinalis
Apidae,Bombus sylvarum,Malvaceae,Hibiscus
Apidae,Bombus sylvarum,Malvaceae,Malva
Apidae,Bombus sylvarum,Malvaceae,Malva sylvestris
Apidae,Bombus sylvarum,Oleaceae,Ligustrum vulgare
Apidae,Bombus sylvarum,Onagraceae,Chamaenerion angustifolium
Apidae,Bombus sylvarum,Orobanchaceae,Melampyrum arvense
Apidae,Bombus sylvarum,Orobanchaceae,Melampyrum nemorosum
Apidae,Bombus sylvarum,Orobanchaceae,Melampyrum pratense
Apidae,Bombus sylvarum,Orobanchaceae,Odontites luteus
Apidae,Bombus sylvarum,Orobanchaceae,Odontites vernus
Apidae,Bombus sylvarum,Orobanchaceae,Odontites vulgaris
Apidae,Bombus sylvarum,Orobanchaceae,Rhinanthus alectorolophus
Apidae,Bombus sylvarum,Orobanchaceae,Rhinanthus minor
Apidae,Bombus sylvarum,Orobanchaceae,Rhinanthus rumelicus
Apidae,Bombus sylvarum,Papaveraceae,Papaver rhoeas
Apidae,Bombus sylvarum,Plantaginaceae,Linaria vulgaris
Apidae,Bombus sylvarum,Plantaginaceae,Veronica longifolia
Apidae,Bombus sylvarum,Plantaginaceae,Veronica spicata
Apidae,Bombus sylvarum,Psilostomidae,Trifolium
Apidae,Bombus sylvarum,Ranunculaceae,Delphinium consolida
Apidae,Bombus sylvarum,Ranunculaceae,Ranunculus
Apidae,Bombus sylvarum,Ranunculaceae,Ranunculus repens
Apidae,Bombus sylvarum,Resedaceae,Reseda lutea
Apidae,Bombus sylvarum,Rosaceae,Filipendula vulgaris
Apidae,Bombus sylvarum,Rosaceae,Fragaria ananassa
Apidae,Bombus sylvarum,Rosaceae,Fragaria vesca
Apidae,Bombus sylvarum,Rosaceae,Geum
Apidae,Bombus sylvarum,Rosaceae,Geum rivale
Apidae,Bombus sylvarum,Rosaceae,Malus domestica
Apidae,Bombus sylvarum,Rosaceae,Potentilla anserina
Apidae,Bombus sylvarum,Rosaceae,Potentilla reptans
Apidae,Bombus sylvarum,Rosaceae,Prunus spinosa
Apidae,Bombus sylvarum,Rosaceae,Rubus caesius
Apidae,Bombus sylvarum,Rosaceae,Rubus idaeus
Apidae,Bombus sylvarum,Rubiaceae,Galium album
Apidae,Bombus sylvarum,Rubiaceae,Galium verum
Apidae,Bombus sylvarum,Scrophulariaceae,Buddleja
Apidae,Bombus sylvarum,Solanaceae,Lycium shawii
Apidae,Bombus sylvarum,Tenrecidae,Echinops
Apidae,Bombus sylvarum,Verbenaceae,Verbena bonariensis
Apidae,Bombus sylvarum,Violaceae,Viola declinata
Apidae,Bombus sylvestris,Alstroemeriaceae,Alstroemeria
Apidae,Bombus sylvestris,Amaryllidaceae,Agapanthus
Apidae,Bombus sylvestris,Amaryllidaceae,Allium
Apidae,Bombus sylvestris,Amaryllidaceae,Allium roseum
Apidae,Bombus sylvestris,Amaryllidaceae,Allium schoenoprasum
Apidae,Bombus sylvestris,Amaryllidaceae,Allium sphaerocephalon
Apidae,Bombus sylvestris,Amaryllidaceae,Allium triquetrum
Apidae,Bombus sylvestris,Amaryllidaceae,Allium unifolium
Apidae,Bombus sylvestris,Amaryllidaceae,Allium ursinum
Apidae,Bombus sylvestris,Amaryllidaceae,Galanthus nivalis
Apidae,Bombus sylvestris,Amaryllidaceae,Narcissus pseudonarcissus
Apidae,Bombus sylvestris,Apiaceae,Aegopodium podagraria
Apidae,Bombus sylvestris,Apiaceae,Angelica
Apidae,Bombus sylvestris,Apiaceae,Angelica archangelica
Apidae,Bombus sylvestris,Apiaceae,Angelica sylvestris
Apidae,Bombus sylvestris,Apiaceae,Anthriscus sylvestris
Apidae,Bombus sylvestris,Apiaceae,Astrantia
Apidae,Bombus sylvestris,Apiaceae,Chaerophyllum temulum
Apidae,Bombus sylvestris,Apiaceae,Daucus carota
Apidae,Bombus sylvestris,Apiaceae,Eryngium
Apidae,Bombus sylvestris,Apiaceae,Eryngium bourgatii
Apidae,Bombus sylvestris,Apiaceae,Eryngium giganteum
Apidae,Bombus sylvestris,Apiaceae,Foeniculum vulgare
Apidae,Bombus sylvestris,Apiaceae,Heracleum sphondylium
Apidae,Bombus sylvestris,Apiaceae,Oenanthe crocata
Apidae,Bombus sylvestris,Apiaceae,Smyrnium olusatrum
Apidae,Bombus sylvestris,Apiaceae,Torilis japonica
Apidae,Bombus sylvestris,Araliaceae,Fatsia japonica
Apidae,Bombus sylvestris,Araliaceae,Hedera
Apidae,Bombus sylvestris,Araliaceae,Hedera helix
Apidae,Bombus sylvestris,Asparagaceae,Cordyline australis
Apidae,Bombus sylvestris,Asparagaceae,Hosta
Apidae,Bombus sylvestris,Asparagaceae,Hyacinthoides italica
Apidae,Bombus sylvestris,Asparagaceae,Hyacinthoides non-scripta
Apidae,Bombus sylvestris,Asparagaceae,Hyacinthus
Apidae,Bombus sylvestris,Asparagaceae,Muscari
Apidae,Bombus sylvestris,Asparagaceae,Muscari neglectum
Apidae,Bombus sylvestris,Asparagaceae,Ornithogalum pyrenaicum
Apidae,Bombus sylvestris,Asparagaceae,Scilla
Apidae,Bombus sylvestris,Asteraceae,Achillea aspleniifolia
Apidae,Bombus sylvestris,Asteraceae,Anthemis
Apidae,Bombus sylvestris,Asteraceae,Anthemis arvensis
Apidae,Bombus sylvestris,Asteraceae,Arctium
Apidae,Bombus sylvestris,Asteraceae,Arctium lappa
Apidae,Bombus sylvestris,Asteraceae,Arctium minus
Apidae,Bombus sylvestris,Asteraceae,Arctium tomentosum
Apidae,Bombus sylvestris,Asteraceae,Aster
Apidae,Bombus sylvestris,Asteraceae,Aster indamellus
Apidae,Bombus sylvestris,Asteraceae,Bellis perennis
Apidae,Bombus sylvestris,Asteraceae,Brachyglottis
Apidae,Bombus sylvestris,Asteraceae,Calendula
Apidae,Bombus sylvestris,Asteraceae,Calendula officinalis
Apidae,Bombus sylvestris,Asteraceae,Carduus
Apidae,Bombus sylvestris,Asteraceae,Carduus crispus
Apidae,Bombus sylvestris,Asteraceae,Carduus defloratus
Apidae,Bombus sylvestris,Asteraceae,Carduus platypus subsp. platypus
Apidae,Bombus sylvestris,Asteraceae,Carduus tenuiflorus
Apidae,Bombus sylvestris,Asteraceae,Carlina
Apidae,Bombus sylvestris,Asteraceae,Centaurea
Apidae,Bombus sylvestris,Asteraceae,Centaurea cyanus
Apidae,Bombus sylvestris,Asteraceae,Centaurea jacea
Apidae,Bombus sylvestris,Asteraceae,Centaurea kerneriana subsp. kerneriana
Apidae,Bombus sylvestris,Asteraceae,Centaurea macrocephala
Apidae,Bombus sylvestris,Asteraceae,Centaurea montana
Apidae,Bombus sylvestris,Asteraceae,Centaurea nigrescens
Apidae,Bombus sylvestris,Asteraceae,Centaurea phrygia
Apidae,Bombus sylvestris,Asteraceae,Centaurea scabiosa
Apidae,Bombus sylvestris,Asteraceae,Cichorium intybus
Apidae,Bombus sylvestris,Asteraceae,Cirsium
Apidae,Bombus sylvestris,Asteraceae,Cirsium acaule
Apidae,Bombus sylvestris,Asteraceae,Cirsium arvense
Apidae,Bombus sylvestris,Asteraceae,Cirsium dissectum
Apidae,Bombus sylvestris,Asteraceae,Cirsium heterophyllum
Apidae,Bombus sylvestris,Asteraceae,Cirsium monspessulanum
Apidae,Bombus sylvestris,Asteraceae,Cirsium palustre
Apidae,Bombus sylvestris,Asteraceae,Cirsium rivulare
Apidae,Bombus sylvestris,Asteraceae,Cirsium vulgare
Apidae,Bombus sylvestris,Asteraceae,Coreopsis
Apidae,Bombus sylvestris,Asteraceae,Cosmos
Apidae,Bombus sylvestris,Asteraceae,Cosmos bipinnatus
Apidae,Bombus sylvestris,Asteraceae,Crepis
Apidae,Bombus sylvestris,Asteraceae,Crepis capillaris
Apidae,Bombus sylvestris,Asteraceae,Crepis vesicaria subsp. taraxacifolia
Apidae,Bombus sylvestris,Asteraceae,Cynara cardunculus
Apidae,Bombus sylvestris,Asteraceae,Dahlia
Apidae,Bombus sylvestris,Asteraceae,Dahlia pinnata
Apidae,Bombus sylvestris,Asteraceae,Echinops
Apidae,Bombus sylvestris,Asteraceae,Echinops exaltatus
Apidae,Bombus sylvestris,Asteraceae,Erigeron annuus
Apidae,Bombus sylvestris,Asteraceae,Erigeron glaucus
Apidae,Bombus sylvestris,Asteraceae,Erigeron karvinskianus
Apidae,Bombus sylvestris,Asteraceae,Eupatorium cannabinum
Apidae,Bombus sylvestris,Asteraceae,Gaillardia aristata
Apidae,Bombus sylvestris,Asteraceae,Glebionis segetum
Apidae,Bombus sylvestris,Asteraceae,Helenium
Apidae,Bombus sylvestris,Asteraceae,Helenium autumnale
Apidae,Bombus sylvestris,Asteraceae,Helianthus
Apidae,Bombus sylvestris,Asteraceae,Helianthus annuus
Apidae,Bombus sylvestris,Asteraceae,Helminthotheca echioides
Apidae,Bombus sylvestris,Asteraceae,Hieracium
Apidae,Bombus sylvestris,Asteraceae,Hypochaeris radicata
Apidae,Bombus sylvestris,Asteraceae,Inula
Apidae,Bombus sylvestris,Asteraceae,Inula helenium
Apidae,Bombus sylvestris,Asteraceae,Inula multicaulis
Apidae,Bombus sylvestris,Asteraceae,Jacobaea erucifolia subsp. erucifolia
Apidae,Bombus sylvestris,Asteraceae,Jacobaea vulgaris
Apidae,Bombus sylvestris,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Apidae,Bombus sylvestris,Asteraceae,Lapsana communis
Apidae,Bombus sylvestris,Asteraceae,Leontodon
Apidae,Bombus sylvestris,Asteraceae,Leontodon hispidus subsp. bourgaeanus
Apidae,Bombus sylvestris,Asteraceae,Leontopodium
Apidae,Bombus sylvestris,Asteraceae,Leucanthemum vulgare
Apidae,Bombus sylvestris,Asteraceae,Lophiolepis eriophora
Apidae,Bombus sylvestris,Asteraceae,Onopordum acanthium
Apidae,Bombus sylvestris,Asteraceae,Pericallis hybrida
Apidae,Bombus sylvestris,Asteraceae,Picris hieracioides
Apidae,Bombus sylvestris,Asteraceae,Pilosella peleteriana subsp. peleteriana
Apidae,Bombus sylvestris,Asteraceae,Psephellus dealbatus
Apidae,Bombus sylvestris,Asteraceae,Pulicaria arabica subsp. hispanica
Apidae,Bombus sylvestris,Asteraceae,Pulicaria dysenterica
Apidae,Bombus sylvestris,Asteraceae,Rudbeckia
Apidae,Bombus sylvestris,Asteraceae,Rudbeckia fulgida
Apidae,Bombus sylvestris,Asteraceae,Scorzoneroides
Apidae,Bombus sylvestris,Asteraceae,Scorzoneroides autumnalis
Apidae,Bombus sylvestris,Asteraceae,Senecio
Apidae,Bombus sylvestris,Asteraceae,Senecio gallicus
Apidae,Bombus sylvestris,Asteraceae,Silybum marianum
Apidae,Bombus sylvestris,Asteraceae,Solidago
Apidae,Bombus sylvestris,Asteraceae,Sonchus arvensis
Apidae,Bombus sylvestris,Asteraceae,Sonchus oleraceus
Apidae,Bombus sylvestris,Asteraceae,Symphyotrichum novae-angliae
Apidae,Bombus sylvestris,Asteraceae,Symphyotrichum novi-belgii
Apidae,Bombus sylvestris,Asteraceae,Tagetes
