pollinatorFamily,pollinatorName
Acartophthalmidae,Acartophthalmidae
Acrididae,Acrididae
Acrididae,Aiolopus strepens
Acrididae,Anacridium aegyptium
Acrididae,Dociostaurus jagoi
Acrididae,Dociostaurus maroccanus
Acrididae,Oedipoda caerulescens
Acrididae,Pezotettix giornae
Acrididae,Pseudochorthippus parallelus
Acroceridae,Acroceridae
Acroceridae,Cyrtus gibbus
Adelidae,Adela australis
Adelidae,Adela collicolella
Adelidae,Adela croesella
Adelidae,Adela cuprella
Adelidae,Adela orientella
Adelidae,Adela violella
Adelidae,Adela viridella
Adelidae,Adelidae
Adelidae,Cauchas fibulella
Adelidae,Cauchas rufimitrella
Adelidae,Nematopogon adansoniella
Adelidae,Nemophora barbatella
Adelidae,Nemophora cupriacella
Adelidae,Nemophora degeerella
Adelidae,Nemophora fasciella
Adelidae,Nemophora raddaella
Aeolothripidae,Aeolothrips
Agromyzidae,Agromyzidae
Agromyzidae,Cerodontha denticornis
Agromyzidae,Chromatomyia nigra
Agromyzidae,Liriomyza
Agromyzidae,Melanagromyza
Agromyzidae,Napomyza
Agromyzidae,Napomyza nigritula
Agromyzidae,Ophiomyia
Agromyzidae,Phytomyza
Agromyzidae,Phytomyza krygeri
Agromyzidae,Phytomyza notata
Agromyzidae,Phytomyza vitalbae
Agromyzidae,Phytomyza wahlgreni
Agromyzidae,Pseudonapomyza
Alydidae,Camptopus lateralis
Amelidae,Ameles spallanzania
Amelidae,Pseudoyersinia betancuriae
Andrenidae,Andrena
Andrenidae,Andrena acuta
Andrenidae,Andrena aegyptiaca
Andrenidae,Andrena aeneiventris
Andrenidae,Andrena agilissima
Andrenidae,Andrena albopunctata
Andrenidae,Andrena alfkenella
Andrenidae,Andrena alfkenelloides
Andrenidae,Andrena angustior
Andrenidae,Andrena antigana
Andrenidae,Andrena asiatica
Andrenidae,Andrena assimilis
Andrenidae,Andrena athenensis
Andrenidae,Andrena barbilabris
Andrenidae,Andrena bellidis
Andrenidae,Andrena bicolor
Andrenidae,Andrena bicolorata
Andrenidae,Andrena bimaculata
Andrenidae,Andrena binominata
Andrenidae,Andrena breviscopa
Andrenidae,Andrena brumanensis
Andrenidae,Andrena bucephala
Andrenidae,Andrena caneae
Andrenidae,Andrena canohirta
Andrenidae,Andrena carantonica
Andrenidae,Andrena catula
Andrenidae,Andrena chalcogastra
Andrenidae,Andrena chrysopus
Andrenidae,Andrena chrysopyga
Andrenidae,Andrena chrysosceles
Andrenidae,Andrena cineraria
Andrenidae,Andrena cinerea
Andrenidae,Andrena cinereophila
Andrenidae,Andrena clarkella
Andrenidae,Andrena clypella
Andrenidae,Andrena coitana
Andrenidae,Andrena colletiformis
Andrenidae,Andrena combaella
Andrenidae,Andrena combinata
Andrenidae,Andrena concinna
Andrenidae,Andrena congruens
Andrenidae,Andrena crassana
Andrenidae,Andrena curvungula
Andrenidae,Andrena decipiens
Andrenidae,Andrena denticulata
Andrenidae,Andrena distinguenda
Andrenidae,Andrena dorsata
Andrenidae,Andrena enslinella
Andrenidae,Andrena fabrella
Andrenidae,Andrena falsifica
Andrenidae,Andrena ferrugineicrus
Andrenidae,Andrena flavilabris
Andrenidae,Andrena flavipes
Andrenidae,Andrena florea
Andrenidae,Andrena florentina
Andrenidae,Andrena floricola
Andrenidae,Andrena florivaga
Andrenidae,Andrena fucata
Andrenidae,Andrena fulva
Andrenidae,Andrena fulvago
Andrenidae,Andrena fulvata
Andrenidae,Andrena fulvida
Andrenidae,Andrena fulvitarsis
Andrenidae,Andrena fuscipes
Andrenidae,Andrena fuscosa
Andrenidae,Andrena gallinula
Andrenidae,Andrena gelriae
Andrenidae,Andrena granulosa
Andrenidae,Andrena gravida
Andrenidae,Andrena grossella
Andrenidae,Andrena haemorrhoa
Andrenidae,Andrena hattorfiana
Andrenidae,Andrena helvola
Andrenidae,Andrena hesperia
Andrenidae,Andrena hispania
Andrenidae,Andrena humilis
Andrenidae,Andrena hyemala
Andrenidae,Andrena hypopolia
Andrenidae,Andrena impunctata
Andrenidae,Andrena intermedia
Andrenidae,Andrena isis
Andrenidae,Andrena kriechbaumeri
Andrenidae,Andrena labialis
Andrenidae,Andrena labiata
Andrenidae,Andrena lagopus
Andrenidae,Andrena lamiana
Andrenidae,Andrena lapponica
Andrenidae,Andrena lathyri
Andrenidae,Andrena limata
Andrenidae,Andrena limbata
Andrenidae,Andrena livens
Andrenidae,Andrena longibarbis
Andrenidae,Andrena maderensis
Andrenidae,Andrena magna
Andrenidae,Andrena marginata
Andrenidae,Andrena medeninensis
Andrenidae,Andrena merula
Andrenidae,Andrena minutula
Andrenidae,Andrena minutuloides
Andrenidae,Andrena mitis
Andrenidae,Andrena mocsaryi
Andrenidae,Andrena morio
Andrenidae,Andrena mucida
Andrenidae,Andrena mucronata
Andrenidae,Andrena nana
Andrenidae,Andrena nasuta
Andrenidae,Andrena nigriceps
Andrenidae,Andrena nigroaenea
Andrenidae,Andrena nigroolivacea
Andrenidae,Andrena nilotica
Andrenidae,Andrena nitida
Andrenidae,Andrena nitidiuscula
Andrenidae,Andrena niveata
Andrenidae,Andrena nobilis
Andrenidae,Andrena orientana
Andrenidae,Andrena ovatula
Andrenidae,Andrena pallitarsis
Andrenidae,Andrena pandellei
Andrenidae,Andrena panurgimorpha
Andrenidae,Andrena panurgina
Andrenidae,Andrena paucisquama
Andrenidae,Andrena pellucens
Andrenidae,Andrena pilipes
Andrenidae,Andrena polita
Andrenidae,Andrena potentillae
Andrenidae,Andrena praecox
Andrenidae,Andrena pusilla
Andrenidae,Andrena rhenana
Andrenidae,Andrena rhyssonota
Andrenidae,Andrena rogenhoferi
Andrenidae,Andrena rosae
Andrenidae,Andrena rotundilabris
Andrenidae,Andrena ruficrus
Andrenidae,Andrena rufula
Andrenidae,Andrena rugothorace
Andrenidae,Andrena russula
Andrenidae,Andrena sardoa
Andrenidae,Andrena savignyi
Andrenidae,Andrena saxonica
Andrenidae,Andrena schencki
Andrenidae,Andrena schmiedeknechti
Andrenidae,Andrena schulzi
Andrenidae,Andrena scita
Andrenidae,Andrena semilaevis
Andrenidae,Andrena senecionis
Andrenidae,Andrena similis
Andrenidae,Andrena simontornyella
Andrenidae,Andrena solenopalpa
Andrenidae,Andrena sp.
Andrenidae,Andrena sphecodimorpha
Andrenidae,Andrena spreta
Andrenidae,Andrena strohmella
Andrenidae,Andrena subopaca
Andrenidae,Andrena suerinensis
Andrenidae,Andrena symphyti
Andrenidae,Andrena synadelpha
Andrenidae,Andrena taraxaci
Andrenidae,Andrena tarsata
Andrenidae,Andrena tenuistriata
Andrenidae,Andrena thoracica
Andrenidae,Andrena tibialis
Andrenidae,Andrena tomora
Andrenidae,Andrena trimmerana
Andrenidae,Andrena tscheki
Andrenidae,Andrena vachali
Andrenidae,Andrena vaga
Andrenidae,Andrena variabilis
Andrenidae,Andrena varians
Andrenidae,Andrena ventricosa
Andrenidae,Andrena verticalis
Andrenidae,Andrena vicina
Andrenidae,Andrena villipes
Andrenidae,Andrena viridescens
Andrenidae,Andrena vocifera
Andrenidae,Andrena vulcana
Andrenidae,Andrena vulpecula
Andrenidae,Andrena westensis
Andrenidae,Andrena wilkella
Andrenidae,Andrenidae
Andrenidae,Camptopoeum friesei
Andrenidae,Cubiandrena cubiceps
Andrenidae,Flavipanurgus
Andrenidae,Flavipanurgus kastiliensis
Andrenidae,Flavipanurgus venustus
Andrenidae,Melitturga caudata
Andrenidae,Melitturga clavicornis
Andrenidae,Panurginus
Andrenidae,Panurginus albopilosus
Andrenidae,Panurginus labiatus
Andrenidae,Panurginus montanus
Andrenidae,Panurgus
Andrenidae,Panurgus banksianus
Andrenidae,Panurgus calcaratus
Andrenidae,Panurgus canescens
Andrenidae,Panurgus cephalotes
Andrenidae,Panurgus dargius
Andrenidae,Panurgus dentipes
Andrenidae,Panurgus perezi
Andrenidae,Panurgus siculus
Anisopodidae,Sylvicola punctatus
Anthicidae,Notoxus monoceros
Anthocoridae,Anthocoridae
Anthocoridae,Anthocoris
Anthocoridae,Orius niger
Anthomyiidae,Adia cinerella
Anthomyiidae,Adia coerulescens
Anthomyiidae,Alliopsis
Anthomyiidae,Alliopsis billbergi
Anthomyiidae,Alliopsis glacialis
Anthomyiidae,Alliopsis silvestris
Anthomyiidae,Anthomyia
Anthomyiidae,Anthomyia confusanea
Anthomyiidae,Anthomyia liturata
Anthomyiidae,Anthomyia pluvialis
Anthomyiidae,Anthomyia procellaris
Anthomyiidae,Anthomyia quinquemaculata
Anthomyiidae,Anthomyiidae
Anthomyiidae,Anthomyiidae sp.
Anthomyiidae,Botanophila
Anthomyiidae,Botanophila bidens
Anthomyiidae,Botanophila brunneilinea
Anthomyiidae,Botanophila cordifrons
Anthomyiidae,Botanophila discreta
Anthomyiidae,Botanophila estonica
Anthomyiidae,Botanophila fugax
Anthomyiidae,Botanophila rubrifrons
Anthomyiidae,Botanophila sp.
Anthomyiidae,Botanophila striolata
Anthomyiidae,Botanophila trapezina
Anthomyiidae,Botanophila tuxeni
Anthomyiidae,Botanophila varicolor
Anthomyiidae,Calythea nigricans
Anthomyiidae,Chiastocheta rotundiventris
Anthomyiidae,Chirosia
Anthomyiidae,Chirosia flavipennis
Anthomyiidae,Chirosiomima
Anthomyiidae,Delia
Anthomyiidae,Delia angustiventris
Anthomyiidae,Delia cardui
Anthomyiidae,Delia coarctata
Anthomyiidae,Delia diluta
Anthomyiidae,Delia florilega
Anthomyiidae,Delia hirticrura
Anthomyiidae,Delia longicauda
Anthomyiidae,Delia lophota
Anthomyiidae,Delia nigrescens
Anthomyiidae,Delia piliventris
Anthomyiidae,Delia platura
Anthomyiidae,Delia pseudofugax
Anthomyiidae,Egle
Anthomyiidae,Egle brevicornis
Anthomyiidae,Egle minuta
Anthomyiidae,Egle parva
Anthomyiidae,Emmesomyia grisea
Anthomyiidae,Fucellia tergina
Anthomyiidae,Heterostylodes nominabilis
Anthomyiidae,Heterostylodes obscurus
Anthomyiidae,Heterostylodes pilifera
Anthomyiidae,Heterostylodes pratensis
Anthomyiidae,Hydrophoria
Anthomyiidae,Hydrophoria diabata
Anthomyiidae,Hydrophoria lancifer
Anthomyiidae,Hydrophoria ruralis
Anthomyiidae,Hylemya
Anthomyiidae,Hylemya nigrimanus
Anthomyiidae,Hylemya urbica
Anthomyiidae,Hylemya vagans
Anthomyiidae,Hylemya variata
Anthomyiidae,Hylemyza partita
Anthomyiidae,Lasiomma
Anthomyiidae,Lasiomma picipes
Anthomyiidae,Lasiomma seminitidum
Anthomyiidae,Lasiomma strigilatum
Anthomyiidae,Leucophora
Anthomyiidae,Leucophora dissimilis
Anthomyiidae,Leucophora obtusa
Anthomyiidae,Leucophora personata
Anthomyiidae,Paradelia
Anthomyiidae,Paradelia intersecta
Anthomyiidae,Paregle
Anthomyiidae,Paregle atrisquama
Anthomyiidae,Paregle audacula
Anthomyiidae,Pegomya
Anthomyiidae,Pegomya haemorrhoum
Anthomyiidae,Pegomya sp.
Anthomyiidae,Pegoplata
Anthomyiidae,Pegoplata aestiva
Anthomyiidae,Pegoplata debilis
Anthomyiidae,Pegoplata infirma
Anthomyiidae,Phorbia
Anthomyiidae,Phorbia curvicauda
Anthomyiidae,Phorbia fascicularis
Anthomyiidae,Phorbia fumigata
Anthomyiidae,Phorbia moliniaris
Anthomyiidae,Zaphne
Anthomyiidae,Zaphne barbiventris
Anthomyiidae,Zaphne frontata
Anthomyzidae,Anthomyza gracilis
Aphididae,Aphididae
Aphididae,Aphis
Aphididae,Aphis nerii
Aphididae,Macrosiphum rosae
Aphrophoridae,Philaenus spumarius
Apidae,Amegilla
Apidae,Amegilla albigena
Apidae,Amegilla canifrons
Apidae,Amegilla fasciata
Apidae,Amegilla garrula
Apidae,Amegilla ochroleuca
Apidae,Amegilla quadrifasciata
Apidae,Amegilla salviae
Apidae,Amegilla savignyi
Apidae,Ammobates muticus
Apidae,Ammobates oraniensis
Apidae,Ammobates punctatus
Apidae,Ancyla asiatica
Apidae,Anthophora
Apidae,Anthophora aestivalis
Apidae,Anthophora affinis
Apidae,Anthophora agama
Apidae,Anthophora alluaudi
Apidae,Anthophora atriceps
Apidae,Anthophora atroalba
Apidae,Anthophora balearica
Apidae,Anthophora balneorum
Apidae,Anthophora bimaculata
Apidae,Anthophora canescens
Apidae,Anthophora crassipes
Apidae,Anthophora crinipes
Apidae,Anthophora dalmatica
Apidae,Anthophora dispar
Apidae,Anthophora dufourii
Apidae,Anthophora femorata
Apidae,Anthophora flavocincta
Apidae,Anthophora fulvitarsis
Apidae,Anthophora fulvodimidiata
Apidae,Anthophora furcata
Apidae,Anthophora hispanica
Apidae,Anthophora lanzarotensis
Apidae,Anthophora larvata
Apidae,Anthophora lieftincki
Apidae,Anthophora mucida
Apidae,Anthophora nigriceps
Apidae,Anthophora orientalis
Apidae,Anthophora orotavae
Apidae,Anthophora plagiata
Apidae,Anthophora plumipes
Apidae,Anthophora podagra
Apidae,Anthophora porphyrea
Apidae,Anthophora pubescens
Apidae,Anthophora punctilabris
Apidae,Anthophora purpuraria
Apidae,Anthophora quadricolor
Apidae,Anthophora quadrimaculata
Apidae,Anthophora retusa
Apidae,Anthophora robusta
Apidae,Anthophora romandii
Apidae,Anthophora rubricrus
Apidae,Anthophora rutilans
Apidae,Anthophora socia
Apidae,Anthophora superans
Apidae,Apidae
Apidae,Apis
Apidae,Apis mellifera
Apidae,Bombini
Apidae,Bombus
Apidae,Bombus alpinus
Apidae,Bombus argillaceus
Apidae,Bombus armeniacus
Apidae,Bombus balteatus
Apidae,Bombus barbutellus
Apidae,Bombus bohemicus
Apidae,Bombus campestris
Apidae,Bombus cingulatus
Apidae,Bombus confusus
Apidae,Bombus cryptarum
Apidae,Bombus cullumanus
Apidae,Bombus distinguendus
Apidae,Bombus flavidus
Apidae,Bombus gerstaeckeri
Apidae,Bombus haematurus
Apidae,Bombus hortorum
Apidae,Bombus humilis
Apidae,Bombus hyperboreus
Apidae,Bombus hypnorum
Apidae,Bombus inexspectatus
Apidae,Bombus jonellus
Apidae,Bombus konradini
Apidae,Bombus laesus
Apidae,Bombus lapidarius
Apidae,Bombus lapponicus
Apidae,Bombus lucorum
Apidae,Bombus lucorum lucorum
Apidae,Bombus magnus
Apidae,Bombus mendax
Apidae,Bombus mesomelas
Apidae,Bombus monticola
Apidae,Bombus monticola alpestris
Apidae,Bombus mucidus
Apidae,Bombus muscorum
Apidae,Bombus niveatus
Apidae,Bombus norvegicus
Apidae,Bombus pascuorum
Apidae,Bombus pascuorum freygessneri
Apidae,Bombus pascuorum intermedius
Apidae,Bombus pratorum
Apidae,Bombus pyrenaeus
Apidae,Bombus quadricolor
Apidae,Bombus ruderarius
Apidae,Bombus ruderatus
Apidae,Bombus rupestris
Apidae,Bombus rupestris rupestris
Apidae,Bombus schrencki
Apidae,Bombus semenoviellus
Apidae,Bombus sichelii
Apidae,Bombus soroeensis
Apidae,Bombus sp.
Apidae,Bombus sporadicus
Apidae,Bombus subterraneus
Apidae,Bombus sylvarum
Apidae,Bombus sylvestris
Apidae,Bombus terrestris
Apidae,Bombus terrestris audax
Apidae,Bombus terrestris canariensis
Apidae,Bombus terrestris dalmatinus
Apidae,Bombus terrestris lusitanicus
Apidae,Bombus terrestris sassaricus
Apidae,Bombus terrestris terrestris
Apidae,Bombus vestalis
Apidae,Bombus vestalis obenbergeri
Apidae,Bombus veteranus
Apidae,Bombus wurflenii
Apidae,Bombus xanthopus
Apidae,Bombus zonatus
Apidae,Centris decolorata
Apidae,Ceratina
Apidae,Ceratina acuta
Apidae,Ceratina bispinosa
Apidae,Ceratina callosa
Apidae,Ceratina chalcites
Apidae,Ceratina chalybea
Apidae,Ceratina cucurbitina
Apidae,Ceratina cyanea
Apidae,Ceratina dallatorreana
Apidae,Ceratina dentiventris
Apidae,Ceratina gravidula
Apidae,Ceratina loewi
Apidae,Ceratina mocsaryi
Apidae,Ceratina nigra
Apidae,Ceratina nigroaenea
Apidae,Ceratina nigrolabiata
Apidae,Ceratina parvula
Apidae,Cubitalia breviceps
Apidae,Cubitalia parvicornis
Apidae,Epeoloides
Apidae,Epeoloides coecutiens
Apidae,Epeolus
Apidae,Epeolus cruciger
Apidae,Epeolus fallax
Apidae,Epeolus variegatus
Apidae,Eucera
Apidae,Eucera algira
Apidae,Eucera barbiventris
Apidae,Eucera bidentata
Apidae,Eucera caspica
Apidae,Eucera chrysopyga
Apidae,Eucera cineraria
Apidae,Eucera clypeata
Apidae,Eucera codinai
Apidae,Eucera collaris
Apidae,Eucera confinis
Apidae,Eucera curvitarsis
Apidae,Eucera dimidiata
Apidae,Eucera ebmeri
Apidae,Eucera elongatula
Apidae,Eucera furfurea
Apidae,Eucera gracilipes
Apidae,Eucera hispaliensis
Apidae,Eucera hispana
Apidae,Eucera hungarica
Apidae,Eucera kullenbergi
Apidae,Eucera lanuginosa
Apidae,Eucera laxiscopa
Apidae,Eucera longicornis
Apidae,Eucera moricei
Apidae,Eucera nigrescens
Apidae,Eucera nigrescens contraria
Apidae,Eucera nigrilabris
Apidae,Eucera nigrilabris rufitarsis
Apidae,Eucera nigrita
Apidae,Eucera notata
Apidae,Eucera numida
Apidae,Eucera oraniensis
Apidae,Eucera parnassia
Apidae,Eucera plumigera
Apidae,Eucera proxima
Apidae,Eucera pseudeucnemidea
Apidae,Eucera punctulata
Apidae,Eucera rufa
Apidae,Eucera seminuda
Apidae,Eucera squamosa
Apidae,Eucera taurica
Apidae,Eucera terminata
Apidae,Eucera tricincta
Apidae,Eucera vulpes
Apidae,Euceratina
Apidae,Habropoda tarsata
Apidae,Habropoda zonatula
Apidae,Megabombus
Apidae,Melecta
Apidae,Melecta albifrons
Apidae,Melecta curvispina
Apidae,Melecta duodecimmaculata
Apidae,Melecta funeraria
Apidae,Melecta italica
Apidae,Melecta leucorhyncha
Apidae,Melecta luctuosa
Apidae,Melecta obscura simulatrix
Apidae,Melecta tuberculata
Apidae,Nomada
Apidae,Nomada agrestis
Apidae,Nomada alboguttata
Apidae,Nomada armata
Apidae,Nomada basalis
Apidae,Nomada bifasciata
Apidae,Nomada concolor
Apidae,Nomada conjungens
Apidae,Nomada discedens
Apidae,Nomada duplex
Apidae,Nomada fabriciana
Apidae,Nomada facilis
Apidae,Nomada fallax
Apidae,Nomada ferruginata
Apidae,Nomada flava
Apidae,Nomada flavoguttata
Apidae,Nomada flavopicta
Apidae,Nomada fucata
Apidae,Nomada fulvicornis
Apidae,Nomada furva
Apidae,Nomada glaberrima
Apidae,Nomada goodeniana
Apidae,Nomada lathburiana
Apidae,Nomada leucophthalma
Apidae,Nomada marshamella
Apidae,Nomada melathoracica
Apidae,Nomada merceti
Apidae,Nomada moravitzii
Apidae,Nomada nobilis
Apidae,Nomada obtusifrons
Apidae,Nomada panzeri
Apidae,Nomada pectoralis
Apidae,Nomada rubricollis
Apidae,Nomada ruficornis
Apidae,Nomada rufipes
Apidae,Nomada sexfasciata
Apidae,Nomada sheppardana
Apidae,Nomada stigma
Apidae,Nomada striata
Apidae,Nomada succincta
Apidae,Nomada tridentirostris
Apidae,Nomada zonata
Apidae,Parammobatodes minutus
Apidae,Pasites maculatus
Apidae,Proxylocopa
Apidae,Psithyrus
Apidae,Pyganthophora
Apidae,Tarsalia ancyliformis
Apidae,Tetralonia
Apidae,Tetralonia malvae
Apidae,Tetraloniella alticincta
Apidae,Tetraloniella dentata
Apidae,Tetraloniella fulvescens
Apidae,Tetraloniella graja
Apidae,Tetraloniella hohmanni
Apidae,Tetraloniella iberica
Apidae,Tetraloniella inulae
Apidae,Tetraloniella lanzarotensis
Apidae,Tetraloniella nana
Apidae,Tetraloniella ruficornis
Apidae,Tetraloniella salicariae
Apidae,Tetraloniella strigata
Apidae,Thyreus
Apidae,Thyreus histrionicus
Apidae,Thyreus orbatus
Apidae,Thyreus picaron
Apidae,Thyreus ramosus
Apidae,Triepeolus tristis
Apidae,Xylocopa
Apidae,Xylocopa cantabrita
Apidae,Xylocopa iris
Apidae,Xylocopa olivieri
Apidae,Xylocopa pubescens
Apidae,Xylocopa sp.
Apidae,Xylocopa valga
Apidae,Xylocopa violacea
Apidae,Zebramegilla
Apionidae,Apionidae
Apionidae,Protapion apricans
Apionidae,Protapion trifolii
Argidae,Aproceros
Argidae,Arge
Argidae,Arge ochropus
